original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
3238,6167817.0,6168641.0,2343.531,2343.95054313099,Uh uh look I know it's not all gon na be fun and,54,games
3239,6169705.0,6170049.0,2344.47,2344.63,,2,It
3240,6170051.0,6170764.0,2344.631,2344.97,It,9,really
3241,6170764.0,6171163.0,2344.97,2345.1722364217244,It really,12,is
3242,6171175.0,6171495.0,2345.178466453676,2345.336102236423,It really is,16,all
3243,6171511.0,6172042.0,2345.344322683708,2345.5940255591054,It really is all,20,fun
3244,6172057.0,6172281.0,2345.611,2345.72,It really is all fun,24,and
3245,6172284.0,6172898.0,2345.721,2346.03,It really is all fun and,30,games
3246,6172900.0,6173940.0,2346.031,2346.52,It really is all fun and games,39,actually
3247,6175204.0,6175883.0,2347.14,2347.47,,4,Sure
3248,6175885.0,6176188.0,2347.471,2347.62,Sure,8,you
3249,6176190.0,6176630.0,2347.621,2347.8444408945693,Sure you,13,have
3250,6176710.0,6176934.0,2347.883779552715,2347.984025559106,Sure you have,16,to
3251,6176969.0,6177448.0,2348.001,2348.2448562300337,Sure you have to,23,knight
3252,6177477.0,6177664.0,2348.258635782749,2348.35,Sure you have to knight,25,a
3253,6177666.0,6178151.0,2348.351,2348.58,Sure you have to knight a,29,few
3254,6178153.0,6179281.0,2348.581,2349.13,Sure you have to knight a few,36,heroes
3255,6179283.0,6180038.0,2349.131,2349.5,Sure you have to knight a few heroes,43,launch
3256,6180040.0,6180088.0,2349.501,2349.524856230033,Sure you have to knight a few heroes launch,45,a
3257,6180123.0,6180769.0,2349.5418306709275,2349.868051118212,Sure you have to knight a few heroes launch a,50,ship
3258,6181130.0,6181545.0,2350.032948881789,2350.24568690096,Sure you have to knight a few heroes launch a ship,54,two
3259,6183332.0,6183685.0,2351.11,2351.29,,2,By
3260,6183687.0,6183947.0,2351.291,2351.41,By,6,the
3261,6183956.0,6184442.0,2351.414194888179,2351.652076677316,By the,10,way
3262,6185032.0,6185565.0,2351.94,2352.21,By the way,15,make
3263,6185567.0,6186116.0,2352.211,2352.47,By the way make,20,sure
3264,6186118.0,6186425.0,2352.471,2352.62,By the way make sure,24,you
3265,6186427.0,6186871.0,2352.621,2352.83,By the way make sure you,28,hit
3266,6186873.0,6187121.0,2352.831,2352.96,By the way make sure you hit,32,the
3267,6187123.0,6187770.0,2352.961,2353.27,By the way make sure you hit the,37,boat
3268,6187899.0,6188785.0,2353.35,2353.7641533546343,By the way make sure you hit the boat,42,just
3269,6188982.0,6189557.0,2353.861,2354.1505431309924,By the way make sure you hit the boat just,48,right
3270,6189726.0,6190071.0,2354.241,2354.41,By the way make sure you hit the boat just right,53,with
3271,6190073.0,6190334.0,2354.411,2354.53,By the way make sure you hit the boat just right with,57,the
3272,6190336.0,6191118.0,2354.531,2354.905271565495,By the way make sure you hit the boat just right with the,64,bottle
3273,6192178.0,6192745.0,2355.44,2355.7,,4,Boat
3274,6192747.0,6192946.0,2355.701,2355.798051118212,Boat,9,with
3275,6192968.0,6193072.0,2355.8086357827488,2355.8776357827487,Boat with,11,a
3276,6193094.0,6193867.0,2355.8882204472848,2356.247220447285,Boat with a,18,bottle
3277,6193895.0,6194367.0,2356.261,2356.5,,3,Any
3278,6194375.0,6195106.0,2356.504194888179,2356.8531948881787,Any,9,idiot
3279,6195102.0,6195388.0,2356.851,2357.0,Any idiot,13,can
3280,6195390.0,6195582.0,2357.001,2357.094856230033,Any idiot can,17,hit
3281,6195597.0,6195740.0,2357.1022460063905,2357.1712460063904,Any idiot can hit,19,a
3282,6195818.0,6196287.0,2357.201,2357.43,Any idiot can hit a,24,boat
3283,6196289.0,6196513.0,2357.431,2357.55,Any idiot can hit a boat,29,with
3284,6196515.0,6196642.0,2357.551,2357.63,Any idiot can hit a boat with,31,a
3285,6196683.0,6197576.0,2357.6501693290725,2358.0692971246026,Any idiot can hit a boat with a,38,bottle
3286,6200125.0,6200772.0,2359.304728434505,2359.63,,4,Well
3287,6200774.0,6201247.0,2359.631,2359.87,Well,6,I've
3289,6201249.0,6202038.0,2359.871,2360.24,Well I've,15,heard
3290,6202040.0,6202448.0,2360.241,2360.44,Well I've heard,18,it's
3292,6202456.0,6203196.0,2360.4441948881786,2360.823194888179,Well I've heard it's,27,harder
3293,6203192.0,6203494.0,2360.821,2360.95124600639,Well I've heard it's harder,32,than
3294,6203516.0,6203682.0,2360.961830670928,2361.050830670928,Well I've heard it's harder than,35,it
3295,6203729.0,6205001.0,2361.0741948881787,2361.7048562300315,Well I've heard it's harder than it,41,looks
3296,6205489.0,6206130.0,2361.9255591054302,2362.239201277954,,4,Whoa
3297,6206729.0,6207200.0,2362.54,2362.77,,4,This
3298,6207202.0,6207483.0,2362.771,2362.9,This,7,is
3299,6207485.0,6207976.0,2362.901,2363.15,This is,11,gon
3301,6207978.0,6208283.0,2363.151,2363.29,This is gon na,17,be
3302,6208285.0,6209643.0,2363.291,2363.9537380191705,This is gon na be,22,huge
3303,6210273.0,6211723.0,2364.27,2364.9716613418536,This is gon na be huge :,32,parties
3304,6212625.0,6214640.0,2365.41214057508,2366.41373801917,This is gon na be huge : parties,43,princesses
3305,7423306.0,7425069.0,2366.65,2367.504856230032,This is gon na be huge : parties princesses,51,castles
3306,7426914.0,7429022.0,2368.396166134185,2369.426517571884,This is gon na be huge : parties princesses castles,62,Princesses
3307,7429111.0,7429459.0,2369.47,2369.65,,2,It's
3309,7429461.0,7429872.0,2369.651,2369.86,It's,8,gon
3311,7429874.0,7430140.0,2369.861,2369.99,It's gon na,14,be
3312,7430321.0,7430931.0,2370.07,2370.36,It's gon na be,20,great
3313,7430975.0,7431450.0,2370.3812460063905,2370.6212460063907,It's gon na be great,26,Artie
3314,7431963.0,7432282.0,2370.88,2371.02,,3,You'll
3316,7432284.0,7432450.0,2371.021,2371.11,You'll,9,be
3317,7432452.0,7432925.0,2371.111,2371.35,You'll be,16,living
3318,7432927.0,7433063.0,2371.351,2371.418051118212,You'll be living,19,in
3319,7433072.0,7433190.0,2371.422246006391,2371.48,You'll be living in,23,the
3320,7433192.0,7433596.0,2371.481,2371.67,You'll be living in the,27,lap
3321,7433598.0,7433740.0,2371.671,2371.74,You'll be living in the lap,30,of
3322,7433742.0,7434648.0,2371.741,2372.184440894569,You'll be living in the lap of,37,luxury
3323,7435006.0,7435216.0,2372.35,2372.47,,4,They
3324,7435218.0,7435501.0,2372.471,2372.6,They,8,got
3325,7435503.0,7435665.0,2372.601,2372.68,They got,12,the
3326,7435673.0,7436349.0,2372.684194888179,2373.0231948881788,They got the,19,finest
3327,7436344.0,7437012.0,2373.021,2373.33,They got the finest,25,chefs
3328,7437014.0,7437630.0,2373.331,2373.64,They got the finest chefs,32,around
3329,7437632.0,7438021.0,2373.641,2373.84,They got the finest chefs around,40,waiting
3330,7438023.0,7438241.0,2373.841,2373.93,They got the finest chefs around waiting,44,for
3331,7438243.0,7438425.0,2373.931,2374.02,They got the finest chefs around waiting for,48,you
3332,7438434.0,7438618.0,2374.024194888179,2374.1231948881787,They got the finest chefs around waiting for you,51,to
3333,7438614.0,7439119.0,2374.121,2374.36,They got the finest chefs around waiting for you to,57,place
3334,7439121.0,7439365.0,2374.361,2374.48,They got the finest chefs around waiting for you to place,62,your
3335,7439367.0,7439896.0,2374.481,2374.7484664536755,They got the finest chefs around waiting for you to place your,68,order
3336,7440369.0,7440681.0,2374.97,2375.13,,3,And
3337,7440683.0,7441008.0,2375.131,2375.29,And,6,uh
3338,7441010.0,7442324.0,2375.291,2375.941661341853,And uh,18,fortunately
3339,7442568.0,7443014.0,2376.06,2376.27,And uh fortunately,22,you'll
3341,7443016.0,7443547.0,2376.271,2376.54,And uh fortunately you'll,30,have
3342,7443567.0,7443850.0,2376.55,2376.68,And uh fortunately you'll have,34,the
3343,7443853.0,7444544.0,2376.681,2377.01,And uh fortunately you'll have the,40,royal
3344,7444546.0,7444935.0,2377.011,2377.21,And uh fortunately you'll have the royal,45,food
3345,7444940.0,7445897.0,2377.211,2377.6784664536744,And uh fortunately you'll have the royal food,53,tasters
3346,7446189.0,7446549.0,2377.83,2377.99,,2,Oh
3347,7446551.0,7447640.0,2377.991,2378.5384664536755,Oh,7,yeah
3348,7447948.0,7448272.0,2378.6819488817887,2378.830830670928,,4,What
3349,7448313.0,7448474.0,2378.851,2378.93,What,7,do
3350,7448476.0,7448950.0,2378.931,2379.17,What do,12,they
3351,7448952.0,7449579.0,2379.171,2379.47,What do they,15,do
3352,7449579.0,7449972.0,2379.47,2379.67,,4,They
3353,7450119.0,7450829.0,2379.741287539934,2380.08,They,10,taste
3354,7450831.0,7450956.0,2380.081,2380.15,They taste,14,the
3355,7450958.0,7451504.0,2380.151,2380.41,They taste the,19,food
3356,7451506.0,7452162.0,2380.411,2380.74,They taste the food,26,before
3357,7452164.0,7452409.0,2380.741,2380.86,They taste the food before,30,the
3358,7452411.0,7452879.0,2380.861,2381.09,They taste the food before the,35,king
3359,7452881.0,7453518.0,2381.091,2381.394440894569,They taste the food before the king,40,eats
3360,7454153.0,7454354.0,2381.712779552715,2381.81,They taste the food before the king eats,43,to
3361,7454356.0,7454727.0,2381.811,2382.000415335464,They taste the food before the king eats to,48,make
3362,7454781.0,7455336.0,2382.011,2382.29,They taste the food before the king eats to make,53,sure
3363,7455338.0,7455838.0,2382.291,2382.526677316293,They taste the food before the king eats to make sure,56,it's
3365,7455948.0,7456618.0,2382.580223642173,2382.907348242812,They taste the food before the king eats to make sure it's,62,not
3366,7456633.0,7457334.0,2382.9147380191707,2383.25,They taste the food before the king eats to make sure it's not,65,uh
3367,7458373.0,7459437.0,2383.756805111821,2384.2930670926507,They taste the food before the king eats to make sure it's not uh,74,poisoned
3368,7460227.0,7461603.0,2384.6795846645364,2385.3516613418537,,8,Poisoned
3369,7461943.0,7462581.0,2385.51,2385.82888178914,,2,Or
3370,7462796.0,7463220.0,2385.925728434503,2386.125271565497,Or,6,too
3371,7463242.0,7464515.0,2386.135856230032,2386.774856230032,Or too,12,salty
3372,7464913.0,7465544.0,2386.96,2387.26,,2,Don't
3374,7465546.0,7466140.0,2387.261,2387.56,Don't,11,worry
3375,7466142.0,7466609.0,2387.561,2387.781661341855,Don't worry,17,about
3376,7466611.0,7466840.0,2387.782661341854,2387.901661341854,Don't worry about,20,it
3377,7466921.0,7467247.0,2387.941,2388.1,,3,You'll
3379,7467250.0,7467531.0,2388.101,2388.23,You'll,9,be
3380,7467534.0,7468208.0,2388.231,2388.57,You'll be,14,safe
3381,7468210.0,7468434.0,2388.571,2388.68,You'll be safe,18,and
3382,7468418.0,7469355.0,2388.681,2389.13,You'll be safe and,24,sound
3383,7469522.0,7469787.0,2389.22,2389.35,You'll be safe and sound,29,with
3384,7469789.0,7470010.0,2389.351,2389.45,You'll be safe and sound with,33,the
3385,7470012.0,7470377.0,2389.451,2389.63,You'll be safe and sound with the,38,help
3386,7470379.0,7470565.0,2389.631,2389.73,You'll be safe and sound with the help,41,of
3387,7470567.0,7470749.0,2389.731,2389.82,You'll be safe and sound with the help of,46,your
3388,7470751.0,7472052.0,2389.821,2390.4476357827484,You'll be safe and sound with the help of your,57,bodyguards
3389,7472098.0,7473814.0,2390.47,2391.3,,10,Bodyguards
3390,7473840.0,7474347.0,2391.33,2391.57,,3,All
3391,7474349.0,7474573.0,2391.571,2391.68,All,6,of
3392,7474575.0,7475310.0,2391.681,2392.04,All of,11,them
3393,7475486.0,7475913.0,2392.125143769967,2392.325271565497,All of them,19,willing
3394,7475947.0,7476078.0,2392.342246006391,2392.4148562300334,All of them willing,22,at
3395,7476086.0,7476211.0,2392.4190511182114,2392.48,All of them willing at,24,a
3396,7476213.0,7476844.0,2392.481,2392.78,All of them willing at a,33,moment's
3397,7476846.0,7477645.0,2392.781,2393.18,All of them willing at a moment's,40,notice
3398,7477730.0,7477909.0,2393.212948881788,2393.3,All of them willing at a moment's notice,43,to
3399,7477911.0,7478237.0,2393.301,2393.47,All of them willing at a moment's notice to,47,lay
3400,7478317.0,7478850.0,2393.5093386581457,2393.76,All of them willing at a moment's notice to lay,52,down
3401,7478852.0,7479094.0,2393.761,2393.88,All of them willing at a moment's notice to lay down,58,their
3402,7479096.0,7479445.0,2393.881,2394.06,All of them willing at a moment's notice to lay down their,62,own
3403,7479441.0,7480233.0,2394.0578051118214,2394.4280511182124,All of them willing at a moment's notice to lay down their own,68,lives
3404,7480380.0,7480772.0,2394.5,2394.7,All of them willing at a moment's notice to lay down their own lives,72,out
3405,7480792.0,7480997.0,2394.71,2394.81,All of them willing at a moment's notice to lay down their own lives out,75,of
3406,7480999.0,7482182.0,2394.811,2395.3892971246,All of them willing at a moment's notice to lay down their own lives out of,84,devotion
3407,7482413.0,7482679.0,2395.51,2395.64,All of them willing at a moment's notice to lay down their own lives out of devotion,87,to
3408,7482681.0,7483092.0,2395.641,2395.8501277955284,All of them willing at a moment's notice to lay down their own lives out of devotion to,91,you
3409,7484109.0,7485357.0,2396.33,2396.94,,6,Really
3410,7486657.0,7486851.0,2397.583833865815,2397.6777316293937,,3,And
3411,7486891.0,7487075.0,2397.69,2397.78,And,7,the
3412,7487077.0,7487735.0,2397.781,2398.11,And the,13,whole
3413,7487738.0,7488535.0,2398.111,2398.5,And the whole,21,kingdom
3414,7488537.0,7488742.0,2398.501,2398.601246006391,And the whole kingdom,26,will
3415,7488770.0,7489270.0,2398.615856230032,2398.85,And the whole kingdom will,31,look
3416,7489272.0,7489515.0,2398.851,2398.97,And the whole kingdom will look,34,to
3417,7489517.0,7490005.0,2398.971,2399.21,And the whole kingdom will look to,38,you
3418,7490007.0,7490396.0,2399.211,2399.4,And the whole kingdom will look to you,42,for
3419,7490464.0,7491360.0,2399.432948881788,2399.871661341854,And the whole kingdom will look to you for,49,wisdom
3420,7491739.0,7492040.0,2400.0494249201283,2400.22,And the whole kingdom will look to you for wisdom,53,and
3421,7492049.0,7493555.0,2400.2241948881788,2400.94568690096,And the whole kingdom will look to you for wisdom and,62,guidance
3422,7495004.0,7495430.0,2401.66,2401.86,,4,Just
3423,7495432.0,7495864.0,2401.861,2402.08,Just,9,make
3424,7495866.0,7496150.0,2402.081,2402.211533546324,Just make,14,sure
3425,7496191.0,7496430.0,2402.2317028753982,2402.3497444089435,Just make sure,19,they
3426,7496430.0,7496744.0,2402.3497444089435,2402.510287539936,Just make sure they,22,don't
3428,7496744.0,7497199.0,2402.510287539936,2402.724185303514,Just make sure they don't,29,die
3429,7497199.0,7497403.0,2402.724185303514,2402.824185303514,Just make sure they don't die,32,of
3430,7497403.0,7498000.0,2402.824185303514,2403.124185303514,Just make sure they don't die of,39,famine
3431,7498438.0,7498888.0,2403.33,2403.558051118212,,2,Or
3432,7499075.0,7499939.0,2403.6325335463266,2404.070702875397,Or,9,plague
3433,7499978.0,7500338.0,2404.09,2404.25,,2,Oh
3434,7500340.0,7500953.0,2404.251,2404.55,Oh,9,plague
3435,7500955.0,7501259.0,2404.551,2404.7,Oh plague,12,is
3436,7501261.0,7501933.0,2404.701,2405.028338658145,Oh plague is,16,bad
3437,7501949.0,7502104.0,2405.0365175718857,2405.13,,3,The
3438,7502206.0,7503446.0,2405.18,2405.7680511182125,The,12,coughing
3439,7503497.0,7503636.0,2405.801661341855,2405.87,The coughing,16,and
3440,7503677.0,7504024.0,2405.89,2406.05,The coughing and,20,the
3441,7504026.0,7505274.0,2406.051,2406.66127795527,The coughing and the,29,groaning
3442,7505338.0,7505564.0,2406.6924920127794,2406.81,The coughing and the groaning,33,the
3443,7505566.0,7506757.0,2406.811,2407.39444089457,The coughing and the groaning the,43,festering
3444,7506813.0,7508056.0,2407.421,2408.020830670927,The coughing and the groaning the festering,49,sores
3445,7511516.0,7512879.0,2409.71,2410.3848562300336,,9,Festering
3446,7512989.0,7514303.0,2410.421,2411.071246006391,Festering,15,sores
3447,7514364.0,7515038.0,2411.101,2411.4224920127785,,3,Hey
3448,7516000.0,7516537.0,2411.91,2412.18,Hey,7,you
3449,7516539.0,7516948.0,2412.181,2412.371661341853,Hey you,11,are
3450,7517172.0,7517696.0,2412.48194888179,2412.746102236424,Hey you are,15,one
3451,7517750.0,7518657.0,2412.7726613418545,2413.198466453675,Hey you are one,21,funny
3452,7518823.0,7519560.0,2413.288923322682,2413.64,Hey you are one funny,27,kitty
3453,7519601.0,7520471.0,2413.6601693290727,2414.0762619808306,Hey you are one funny kitty,31,cat
3454,7522409.0,7522550.0,2415.04,2415.1,,4,What
3455,7522550.0,7522929.0,2415.1,2415.294728434505,What,8,did
3456,7522929.0,7523070.0,2415.294728434505,2415.3638977635787,What did,10,I
3457,7523106.0,7523653.0,2415.3813738019167,2415.638466453674,What did I,14,say
3458,7524006.0,7524286.0,2415.82,2415.94,,2,We
3459,7524289.0,7524636.0,2415.941,2416.12,We,5,don't
3461,7524638.0,7525067.0,2416.121,2416.34,We don't,13,want
3462,7525070.0,7525823.0,2416.341,2416.7,We don't want,19,Artie
3463,7525825.0,7526312.0,2416.701,2416.93,We don't want Artie,24,here
3464,7526379.0,7526781.0,2416.962948881788,2417.168051118212,We don't want Artie here,32,getting
3465,7526849.0,7527035.0,2417.201,2417.3,We don't want Artie here getting,36,the
3466,7527037.0,7527566.0,2417.301,2417.56,We don't want Artie here getting the,42,wrong
3467,7527568.0,7528608.0,2417.561,2418.06693290735,We don't want Artie here getting the wrong,47,idea
